"year","bgg_id","designer","num_votes","avg_rating","bayes_rating","novelty_norm","novelty_avg","complexity","game_type","min_players","max_players","category","event_type"
1990,0,"818",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"819",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"839",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"869",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"870",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"871",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"883",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"9",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"905",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"9053",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"913",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"926",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"93617",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"94",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"951",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"9771",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"98591",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,0,"9970",0,0.0,0.0,0.0,0.0,0.0,"",0,0,"","add_actor"
1990,299,"1668",686,7.29609,5.93811,0.23563521709622795,0.37794194868887515,2.8,"4664",2,6,"1050,1117,1035,1047,1019","event"
1990,299,"2014",686,7.29609,5.93811,0.23563521709622795,0.37794194868887515,2.8,"4664",2,6,"1050,1117,1035,1047,1019","event"
1990,299,"1669",686,7.29609,5.93811,0.23563521709622795,0.37794194868887515,2.8,"4664",2,6,"1050,1117,1035,1047,1019","event"
1990,8406,"1747",48,5.95521,5.50717,0.4098286353437812,0.42597741925453364,3.2,"4664",2,2,"1109,1019","event"
1990,8406,"2868",48,5.95521,5.50717,0.4098286353437812,0.42597741925453364,3.2,"4664",2,2,"1109,1019","event"
1990,8406,"1718",48,5.95521,5.50717,0.4098286353437812,0.42597741925453364,3.2,"4664",2,2,"1109,1019","event"
1990,8405,"1747",59,6.32949,5.51517,0.31088665250051617,0.3986932385295119,2.75,"4664",2,2,"1109,1019","event"
1990,8405,"2868",59,6.32949,5.51517,0.31088665250051617,0.3986932385295119,2.75,"4664",2,2,"1109,1019","event"
1990,8405,"1718",59,6.32949,5.51517,0.31088665250051617,0.3986932385295119,2.75,"4664",2,2,"1109,1019","event"
1990,6503,"2185",125,6.20808,5.53619,0.3217416193268357,0.4016865975480246,2.4348,"4664",2,4,"1069,1008,1019","event"
1990,3569,"217",90,5.72333,5.50987,0.3622075623518262,0.41284546126769817,1.4,"",2,6,"1022,1031","event"
1990,11915,"7",30,6.06,5.50694,0.22730199278301227,0.37564398384472913,1.5,"",2,5,"","event"
1990,8254,"256",67,4.92985,5.48172,0.3132655665375318,0.39934924641059555,1.1667,"4665,5499",2,4,"1032,1041","event"
1990,430,"166",164,5.9811,5.53494,0.4484084668253876,0.4366161700076138,1.1333,"",2,5,"1023,1002,1116","event"
1990,422,"197",726,7.03356,5.89954,0.30039444000176474,0.39579991242268875,3.9896,"5497",3,7,"1021,1034","event"
1990,422,"58",726,7.03356,5.89954,0.30039444000176474,0.39579991242268875,3.9896,"5497",3,7,"1021,1034","event"
1990,6487,"2320",88,6.41023,5.52832,0.35247243377426923,0.41016090816032663,3.5,"4664",2,2,"1010,1047,1019","event"
1990,11766,"337",64,6.35156,5.52188,0.41804895627373406,0.4282442499307068,3.6667,"4664",2,4,"1019,1049","event"
1990,5725,"913",154,5.93679,5.51984,0.490231192197638,0.4481491791982327,1.625,"5499",1,6,"1050,1115","event"
1990,3501,"839",35,5.21429,5.49375,0.3794370375968672,0.4175966508322702,2.0,"",3,6,"1020,1010","event"
1990,5723,"1393",48,6.43958,5.52033,0.2649562947186944,0.38602751113582,2.2857,"4664",2,6,"1019","event"
1990,5723,"2123",48,6.43958,5.52033,0.2649562947186944,0.38602751113582,2.2857,"4664",2,6,"1019","event"
1990,1991,"591",122,6.34392,5.53874,0.5298551127102701,0.4590758473044616,2.0,"4664",2,2,"2650,1117,1069,1019","event"
1990,1961,"1291",474,5.57732,5.50157,0.5095719566929114,0.45348257659623165,1.2903,"5499",2,7,"1002","event"
1990,3618,"1468",176,6.37813,5.55679,0.3046465359829006,0.3969724678119741,3.2917,"4664",2,5,"1021,1019,1049","event"
1990,3618,"1467",176,6.37813,5.55679,0.3046465359829006,0.3969724678119741,3.2917,"4664",2,5,"1021,1019,1049","event"
1990,1940,"818",165,6.12727,5.54333,0.3479833226268713,0.40892299361363377,1.5263,"5496,5499",2,5,"1022,1052,1021,1046","event"
1990,1940,"819",165,6.12727,5.54333,0.3479833226268713,0.40892299361363377,1.5263,"5496,5499",2,5,"1022,1052,1021,1046","event"
1990,1940,"488",165,6.12727,5.54333,0.3479833226268713,0.40892299361363377,1.5263,"5496,5499",2,5,"1022,1052,1021,1046","event"
1990,7650,"335",100,6.294,5.52675,0.3400168823573564,0.4067261729132355,2.5455,"4664",2,2,"1069,1019","event"
1990,33906,"9970",72,5.15069,5.47712,0.3960035998106697,0.4221650359044567,2.0909,"",2,6,"1022","event"
1990,10564,"65",83,6.61928,5.54296,0.14563305338187985,0.3531230070236847,2.5833,"4664",2,2,"1048,1019","event"
1990,3771,"27863",184,6.29103,5.56166,0.47023352502536975,0.4426346347194615,2.0,"",2,6,"1002,1025","event"
1990,1844,"25",248,6.47856,5.58903,0.4032873232749197,0.42417359103584606,2.2778,"4664",2,2,"2650,1047,1019,1049","event"
1990,1844,"353",248,6.47856,5.58903,0.4032873232749197,0.42417359103584606,2.2778,"4664",2,2,"2650,1047,1019,1049","event"
1990,1844,"777",248,6.47856,5.58903,0.4032873232749197,0.42417359103584606,2.2778,"4664",2,2,"2650,1047,1019,1049","event"
1990,1844,"776",248,6.47856,5.58903,0.4032873232749197,0.42417359103584606,2.2778,"4664",2,2,"2650,1047,1019,1049","event"
1990,7526,"274",42,6.42857,5.51534,0.3309289089545675,0.4042200789213789,2.9091,"4664",2,2,"1035,1001,1019","event"
1990,2492,"94",120,5.41967,5.49368,0.3624781803268543,0.4129200867151162,1.5714,"",2,2,"1010,1070","event"
1990,6549,"98591",318,4.35233,5.33591,0.31327511216832526,0.3993518787079098,1.0357,"4665",2,4,"1041,1030","event"
1990,157,"103",1827,7.09848,6.21692,0.30802147853756956,0.39790313990840886,2.7432,"5497",2,6,"1021,1034,1011","event"
